employee_id,fullname,directorate,position,grade,tgv_name,tv_name,baseline_score,tv_match_rate,tgv_match_rate,final_match_rate
EMP100972,Dian Lukman,Technology,Data Analyst,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,98.92
EMP100184,Rizka Pamungkas,HR & Corp Affairs,Finance Officer,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,98.92
EMP100972,Dian Lukman,Technology,Data Analyst,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,95.67,95.67,98.92
EMP100184,Rizka Pamungkas,HR & Corp Affairs,Finance Officer,V,Core Competencies,Average of 10 Pillars,3.46938775510204,95.67,95.67,98.92
EMP100972,Dian Lukman,Technology,Data Analyst,IV,Behavioral Profile,Top 5 Strengths,100,100,100,98.92
EMP100184,Rizka Pamungkas,HR & Corp Affairs,Finance Officer,V,Behavioral Profile,Top 5 Strengths,100,100,100,98.92
EMP100335,Mahendra Pramudita Purnama,Technology,HRBP,III,Context & Experience,Education & Years of Service,100,100,100,98.91
EMP100335,Mahendra Pramudita Purnama,Technology,HRBP,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,98.91
EMP100335,Mahendra Pramudita Purnama,Technology,HRBP,III,Behavioral Profile,Top 5 Strengths,100,100,100,98.91
EMP100335,Mahendra Pramudita Purnama,Technology,HRBP,III,Core Competencies,Average of 10 Pillars,3.46938775510204,95.64,95.64,98.91
EMP100414,Citra Hasibuan,HR & Corp Affairs,HRBP,V,Context & Experience,Education & Years of Service,100,100,100,98.85
EMP100244,Zaki Suharto,Commercial,Finance Officer,IV,Behavioral Profile,Top 5 Strengths,100,100,100,98.85
EMP100244,Zaki Suharto,Commercial,Finance Officer,IV,Context & Experience,Education & Years of Service,100,100,100,98.85
EMP101515,Intan Indrawan,Technology,Sales Supervisor,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,98.85
EMP101515,Intan Indrawan,Technology,Sales Supervisor,III,Context & Experience,Education & Years of Service,100,100,100,98.85
EMP100244,Zaki Suharto,Commercial,Finance Officer,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,98.85
EMP100414,Citra Hasibuan,HR & Corp Affairs,HRBP,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,98.85
EMP100414,Citra Hasibuan,HR & Corp Affairs,HRBP,V,Cognitive & Personality Profile,IQ Score,109,95.41,95.41,98.85
EMP100414,Citra Hasibuan,HR & Corp Affairs,HRBP,V,Behavioral Profile,Top 5 Strengths,100,100,100,98.85
EMP100244,Zaki Suharto,Commercial,Finance Officer,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,95.39,95.39,98.85
EMP101515,Intan Indrawan,Technology,Sales Supervisor,III,Behavioral Profile,Top 5 Strengths,100,100,100,98.85
EMP101515,Intan Indrawan,Technology,Sales Supervisor,III,Core Competencies,Average of 10 Pillars,3.46938775510204,95.39,95.39,98.85
EMP101075,Hadi Wijaya Gunawan,Commercial,Supply Planner,III,Behavioral Profile,Top 5 Strengths,100,100,100,98.63
EMP101075,Hadi Wijaya Gunawan,Commercial,Supply Planner,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,98.63
EMP101075,Hadi Wijaya Gunawan,Commercial,Supply Planner,III,Cognitive & Personality Profile,IQ Score,109,94.50,94.50,98.63
EMP101075,Hadi Wijaya Gunawan,Commercial,Supply Planner,III,Context & Experience,Education & Years of Service,100,100,100,98.63
EMP101738,Anisa Kusuma Hidayat,HR & Corp Affairs,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,100,100,98.54
EMP101738,Anisa Kusuma Hidayat,HR & Corp Affairs,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,98.54
EMP101738,Anisa Kusuma Hidayat,HR & Corp Affairs,Data Analyst,III,Context & Experience,Education & Years of Service,100,100,100,98.54
EMP101738,Anisa Kusuma Hidayat,HR & Corp Affairs,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,94.16,94.16,98.54
EMP101457,Arif Simanjuntak,Technology,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,93.68,93.68,98.42
EMP101457,Arif Simanjuntak,Technology,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,100,100,98.42
EMP101457,Arif Simanjuntak,Technology,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,100,100,98.42
EMP101457,Arif Simanjuntak,Technology,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,98.42
EMP100889,Dwi Baskara Rohman,Commercial,HRBP,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,98.40
EMP100131,Ayunda Adi Hartanto,Commercial,HRBP,V,Cognitive & Personality Profile,IQ Score,109,93.58,93.58,98.40
EMP100889,Dwi Baskara Rohman,Commercial,HRBP,III,Cognitive & Personality Profile,IQ Score,109,93.58,93.58,98.40
EMP100131,Ayunda Adi Hartanto,Commercial,HRBP,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,98.40
EMP100889,Dwi Baskara Rohman,Commercial,HRBP,III,Behavioral Profile,Top 5 Strengths,100,100,100,98.40
EMP100889,Dwi Baskara Rohman,Commercial,HRBP,III,Context & Experience,Education & Years of Service,100,100,100,98.40
EMP100131,Ayunda Adi Hartanto,Commercial,HRBP,V,Context & Experience,Education & Years of Service,100,100,100,98.40
EMP100131,Ayunda Adi Hartanto,Commercial,HRBP,V,Behavioral Profile,Top 5 Strengths,100,100,100,98.40
EMP100637,Rani Adi Simanjuntak,Commercial,HRBP,V,Cognitive & Personality Profile,IQ Score,109,96.33,96.33,98.32
EMP100637,Rani Adi Simanjuntak,Commercial,HRBP,V,Context & Experience,Education & Years of Service,100,100,100,98.32
EMP100637,Rani Adi Simanjuntak,Commercial,HRBP,V,Behavioral Profile,Top 5 Strengths,100,100,100,98.32
EMP100637,Rani Adi Simanjuntak,Commercial,HRBP,V,Core Competencies,Average of 10 Pillars,3.46938775510204,96.95,96.95,98.32
EMP101687,Rizka Wijaya Gunawan,HR & Corp Affairs,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,93.17,93.17,98.29
EMP101687,Rizka Wijaya Gunawan,HR & Corp Affairs,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,100,100,98.29
EMP101687,Rizka Wijaya Gunawan,HR & Corp Affairs,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,98.29
EMP101687,Rizka Wijaya Gunawan,HR & Corp Affairs,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,100,100,98.29
EMP100742,Adi Dharma Rohman,Commercial,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,98.26
EMP100262,Iman Baskara Saputra,Commercial,HRBP,IV,Behavioral Profile,Top 5 Strengths,100,100,100,98.26
EMP100262,Iman Baskara Saputra,Commercial,HRBP,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,98.26
EMP100742,Adi Dharma Rohman,Commercial,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,93.02,93.02,98.26
EMP100262,Iman Baskara Saputra,Commercial,HRBP,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,93.02,93.02,98.26
EMP100262,Iman Baskara Saputra,Commercial,HRBP,IV,Context & Experience,Education & Years of Service,100,100,100,98.26
EMP100742,Adi Dharma Rohman,Commercial,Data Analyst,III,Context & Experience,Education & Years of Service,100,100,100,98.26
EMP100742,Adi Dharma Rohman,Commercial,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,100,100,98.26
EMP100053,Anisa Pamungkas,Commercial,Brand Executive,V,Behavioral Profile,Top 5 Strengths,100,100,100,98.22
EMP100053,Anisa Pamungkas,Commercial,Brand Executive,V,Core Competencies,Average of 10 Pillars,3.46938775510204,92.88,92.88,98.22
EMP100053,Anisa Pamungkas,Commercial,Brand Executive,V,Context & Experience,Education & Years of Service,100,100,100,98.22
EMP100053,Anisa Pamungkas,Commercial,Brand Executive,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,98.22
EMP100986,Novi Tamba,Technology,Finance Officer,V,Cognitive & Personality Profile,IQ Score,109,92.66,92.66,98.17
EMP100986,Novi Tamba,Technology,Finance Officer,V,Context & Experience,Education & Years of Service,100,100,100,98.17
EMP100986,Novi Tamba,Technology,Finance Officer,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,98.17
EMP100986,Novi Tamba,Technology,Finance Officer,V,Behavioral Profile,Top 5 Strengths,100,100,100,98.17
EMP100428,Umar Pamungkas,HR & Corp Affairs,Sales Supervisor,III,Behavioral Profile,Top 5 Strengths,100,100,100,98.12
EMP100428,Umar Pamungkas,HR & Corp Affairs,Sales Supervisor,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,98.12
EMP100428,Umar Pamungkas,HR & Corp Affairs,Sales Supervisor,III,Core Competencies,Average of 10 Pillars,3.46938775510204,92.48,92.48,98.12
EMP100428,Umar Pamungkas,HR & Corp Affairs,Sales Supervisor,III,Context & Experience,Education & Years of Service,100,100,100,98.12
EMP100579,Yoga Sinaga,Commercial,Supply Planner,IV,Behavioral Profile,Top 5 Strengths,100,100,100,98.09
EMP100579,Yoga Sinaga,Commercial,Supply Planner,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,92.35,92.35,98.09
EMP100579,Yoga Sinaga,Commercial,Supply Planner,IV,Context & Experience,Education & Years of Service,100,100,100,98.09
EMP100579,Yoga Sinaga,Commercial,Supply Planner,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,98.09
EMP101211,Valdo Ananda,Technology,Brand Executive,IV,Context & Experience,Education & Years of Service,100,100,100,97.97
EMP101211,Valdo Ananda,Technology,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,91.88,91.88,97.97
EMP101211,Valdo Ananda,Technology,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.97
EMP101211,Valdo Ananda,Technology,Brand Executive,IV,Behavioral Profile,Top 5 Strengths,100,100,100,97.97
EMP101281,Wahyu Ramadhan,Technology,Finance Officer,III,Core Competencies,Average of 10 Pillars,3.46938775510204,91.71,91.71,97.93
EMP101281,Wahyu Ramadhan,Technology,Finance Officer,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.93
EMP101281,Wahyu Ramadhan,Technology,Finance Officer,III,Behavioral Profile,Top 5 Strengths,100,100,100,97.93
EMP101281,Wahyu Ramadhan,Technology,Finance Officer,III,Context & Experience,Education & Years of Service,100,100,100,97.93
EMP101720,Teguh Dharma Wijaya,HR & Corp Affairs,Data Analyst,V,Context & Experience,Education & Years of Service,100,100,100,97.87
EMP101720,Teguh Dharma Wijaya,HR & Corp Affairs,Data Analyst,V,Behavioral Profile,Top 5 Strengths,100,100,100,97.87
EMP101720,Teguh Dharma Wijaya,HR & Corp Affairs,Data Analyst,V,Core Competencies,Average of 10 Pillars,3.46938775510204,91.48,91.48,97.87
EMP101720,Teguh Dharma Wijaya,HR & Corp Affairs,Data Analyst,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.87
EMP100924,Julia Yudhistira Lukman,Commercial,Sales Supervisor,V,Cognitive & Personality Profile,IQ Score,109,92.66,92.66,97.73
EMP100924,Julia Yudhistira Lukman,Commercial,Sales Supervisor,V,Behavioral Profile,Top 5 Strengths,100,100,100,97.73
EMP100924,Julia Yudhistira Lukman,Commercial,Sales Supervisor,V,Core Competencies,Average of 10 Pillars,3.46938775510204,98.24,98.24,97.73
EMP100924,Julia Yudhistira Lukman,Commercial,Sales Supervisor,V,Context & Experience,Education & Years of Service,100,100,100,97.73
EMP100945,Tania Dharma Siregar,Technology,HRBP,III,Context & Experience,Education & Years of Service,100,100,100,97.72
EMP100945,Tania Dharma Siregar,Technology,HRBP,III,Behavioral Profile,Top 5 Strengths,100,100,100,97.72
EMP100945,Tania Dharma Siregar,Technology,HRBP,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.72
EMP100945,Tania Dharma Siregar,Technology,HRBP,III,Core Competencies,Average of 10 Pillars,3.46938775510204,90.86,90.86,97.72
EMP100456,Rama Gunawan,Commercial,Finance Officer,III,Core Competencies,Average of 10 Pillars,3.46938775510204,90.23,90.23,97.56
EMP100456,Rama Gunawan,Commercial,Finance Officer,III,Context & Experience,Education & Years of Service,100,100,100,97.56
EMP100456,Rama Gunawan,Commercial,Finance Officer,III,Behavioral Profile,Top 5 Strengths,100,100,100,97.56
EMP100456,Rama Gunawan,Commercial,Finance Officer,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.56
EMP101174,Yoga Saputra Mahendra,HR & Corp Affairs,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.54
EMP101174,Yoga Saputra Mahendra,HR & Corp Affairs,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,100,100,97.54
EMP101378,Joko Dharma Utami,Technology,Data Analyst,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.54
EMP101378,Joko Dharma Utami,Technology,Data Analyst,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,90.15,90.15,97.54
EMP101378,Joko Dharma Utami,Technology,Data Analyst,IV,Context & Experience,Education & Years of Service,100,100,100,97.54
EMP101174,Yoga Saputra Mahendra,HR & Corp Affairs,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,90.15,90.15,97.54
EMP101174,Yoga Saputra Mahendra,HR & Corp Affairs,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,100,100,97.54
EMP101378,Joko Dharma Utami,Technology,Data Analyst,IV,Behavioral Profile,Top 5 Strengths,100,100,100,97.54
EMP100843,Dinda Kurniawan,Technology,Data Analyst,III,Context & Experience,Education & Years of Service,100,100,100,97.52
EMP100843,Dinda Kurniawan,Technology,Data Analyst,III,Behavioral Profile,Top 5 Strengths,100,100,100,97.52
EMP100843,Dinda Kurniawan,Technology,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.52
EMP100843,Dinda Kurniawan,Technology,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,90.07,90.07,97.52
EMP100744,Zaki Situmorang,Technology,Sales Supervisor,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.50
EMP100530,Rizki Lestari Suharto,HR & Corp Affairs,Data Analyst,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP100050,Joko Ridwan,Technology,HRBP,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP100740,Cahyo Herlambang,Commercial,HRBP,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.50
EMP100948,Iman Permadi,Commercial,Data Analyst,V,Behavioral Profile,Top 5 Strengths,100,100,100,97.50
EMP101726,Dimas Anggara,Commercial,HRBP,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP100685,Budi Wijaya Wijaya,Commercial,Supply Planner,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP100850,Eko Mahardika Suharto,Commercial,Data Analyst,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP101561,Mahendra Qolbi Pamungkas,Technology,Sales Supervisor,III,Context & Experience,Education & Years of Service,100,90,90,97.50
EMP100419,Lestari Hidayat,HR & Corp Affairs,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.50
EMP100273,Rani Wibowo,HR & Corp Affairs,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.50
EMP100263,Maya Handayani,Commercial,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.50
EMP100987,Prasetyo Purnama,Commercial,Brand Executive,V,Behavioral Profile,Top 5 Strengths,100,100,100,97.50
EMP101574,Nurlita Zulfikar Zulfikar,HR & Corp Affairs,Data Analyst,V,Context & Experience,Education & Years of Service,100,90,90,97.50
EMP100850,Eko Mahardika Suharto,Commercial,Data Analyst,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.50
EMP100740,Cahyo Herlambang,Commercial,HRBP,III,Behavioral Profile,Top 5 Strengths,100,100,100,97.50
EMP101322,Mahendra Sinaga,Commercial,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,90,90,97.50
EMP101587,Rizki Dharma Lukman,HR & Corp Affairs,Finance Officer,IV,Context & Experience,Education & Years of Service,100,90,90,97.50
EMP100419,Lestari Hidayat,HR & Corp Affairs,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP101140,Wahyu Nabila Purnama,Commercial,Data Analyst,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP100740,Cahyo Herlambang,Commercial,HRBP,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP100685,Budi Wijaya Wijaya,Commercial,Supply Planner,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.50
EMP101293,Citra Suharto,Technology,Finance Officer,III,Context & Experience,Education & Years of Service,100,90,90,97.50
EMP100744,Zaki Situmorang,Technology,Sales Supervisor,V,Behavioral Profile,Top 5 Strengths,100,100,100,97.50
EMP101974,Yoga Dharma Salsabila,HR & Corp Affairs,Data Analyst,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP100204,Utami Candra Ginting,HR & Corp Affairs,HRBP,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP101844,Dimas Wijaya,Technology,Brand Executive,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP100328,Tania Yudhistira Simanjuntak,Technology,Supply Planner,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.50
EMP100679,Gita Sinaga,Commercial,HRBP,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.50
EMP101847,Sari Utama Maulida,Commercial,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP101792,Nadia Kusuma,HR & Corp Affairs,Finance Officer,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP100097,Valdo Subekti,Technology,Supply Planner,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP100948,Iman Permadi,Commercial,Data Analyst,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP100530,Rizki Lestari Suharto,HR & Corp Affairs,Data Analyst,V,Behavioral Profile,Top 5 Strengths,100,100,100,97.50
EMP100948,Iman Permadi,Commercial,Data Analyst,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.50
EMP100204,Utami Candra Ginting,HR & Corp Affairs,HRBP,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,97.50
EMP101934,Yoga Halim Syahputra,Commercial,HRBP,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,97.50
EMP101155,Rizki Baskara Permadi,HR & Corp Affairs,Data Analyst,III,Context & Experience,Education & Years of Service,100,90,90,97.50
EMP101650,Adit Wibowo,Technology,Data Analyst,IV,Context & Experience,Education & Years of Service,100,90,90,97.50
EMP101147,Anisa Kusuma,Technology,HRBP,III,Context & Experience,Education & Years of Service,100,90,90,97.50
